cowcode	year	gwf_country	gwf_casename	gwf_startdate	gwf_enddate	gwf_spell	gwf_duration	gwf_fail	gwf_fail_subsregime	gwf_fail_type	gwf_fail_violent	gwf_regimetype	gwf_party	gwf_personal	gwf_military	gwf_monarch
40	1953	Cuba	Cuba 52-59	10mar1952	01jan1959	7	1	0	0	0	0	personal	0	1	0	0
40	1954	Cuba	Cuba 52-59	10mar1952	01jan1959	7	2	0	0	0	0	personal	0	1	0	0
40	1955	Cuba	Cuba 52-59	10mar1952	01jan1959	7	3	0	0	0	0	personal	0	1	0	0
40	1956	Cuba	Cuba 52-59	10mar1952	01jan1959	7	4	0	0	0	0	personal	0	1	0	0
40	1957	Cuba	Cuba 52-59	10mar1952	01jan1959	7	5	0	0	0	0	personal	0	1	0	0
40	1958	Cuba	Cuba 52-59	10mar1952	01jan1959	7	6	0	0	0	0	personal	0	1	0	0
40	1959	Cuba	Cuba 52-59	10mar1952	01jan1959	7	7	1	2	6	4	personal	0	1	0	0
40	1960	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	1	0	0	0	0	party-personal	1	0	0	0
40	1961	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	2	0	0	0	0	party-personal	1	0	0	0
40	1962	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	3	0	0	0	0	party-personal	1	0	0	0
40	1963	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	4	0	0	0	0	party-personal	1	0	0	0
40	1964	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	5	0	0	0	0	party-personal	1	0	0	0
40	1965	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	6	0	0	0	0	party-personal	1	0	0	0
40	1966	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	7	0	0	0	0	party-personal	1	0	0	0
40	1967	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	8	0	0	0	0	party-personal	1	0	0	0
40	1968	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	9	0	0	0	0	party-personal	1	0	0	0
40	1969	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	10	0	0	0	0	party-personal	1	0	0	0
40	1970	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	11	0	0	0	0	party-personal	1	0	0	0
40	1971	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	12	0	0	0	0	party-personal	1	0	0	0
40	1972	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	13	0	0	0	0	party-personal	1	0	0	0
40	1973	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	14	0	0	0	0	party-personal	1	0	0	0
40	1974	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	15	0	0	0	0	party-personal	1	0	0	0
40	1975	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	16	0	0	0	0	party-personal	1	0	0	0
40	1976	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	17	0	0	0	0	party-personal	1	0	0	0
40	1977	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	18	0	0	0	0	party-personal	1	0	0	0
40	1978	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	19	0	0	0	0	party-personal	1	0	0	0
40	1979	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	20	0	0	0	0	party-personal	1	0	0	0
40	1980	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	21	0	0	0	0	party-personal	1	0	0	0
40	1981	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	22	0	0	0	0	party-personal	1	0	0	0
40	1982	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	23	0	0	0	0	party-personal	1	0	0	0
40	1983	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	24	0	0	0	0	party-personal	1	0	0	0
40	1984	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	25	0	0	0	0	party-personal	1	0	0	0
40	1985	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	26	0	0	0	0	party-personal	1	0	0	0
40	1986	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	27	0	0	0	0	party-personal	1	0	0	0
40	1987	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	28	0	0	0	0	party-personal	1	0	0	0
40	1988	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	29	0	0	0	0	party-personal	1	0	0	0
40	1989	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	30	0	0	0	0	party-personal	1	0	0	0
40	1990	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	31	0	0	0	0	party-personal	1	0	0	0
40	1991	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	32	0	0	0	0	party-personal	1	0	0	0
40	1992	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	33	0	0	0	0	party-personal	1	0	0	0
40	1993	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	34	0	0	0	0	party-personal	1	0	0	0
40	1994	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	35	0	0	0	0	party-personal	1	0	0	0
40	1995	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	36	0	0	0	0	party-personal	1	0	0	0
40	1996	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	37	0	0	0	0	party-personal	1	0	0	0
40	1997	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	38	0	0	0	0	party-personal	1	0	0	0
40	1998	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	39	0	0	0	0	party-personal	1	0	0	0
40	1999	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	40	0	0	0	0	party-personal	1	0	0	0
40	2000	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	41	0	0	0	0	party-personal	1	0	0	0
40	2001	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	42	0	0	0	0	party-personal	1	0	0	0
40	2002	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	43	0	0	0	0	party-personal	1	0	0	0
40	2003	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	44	0	0	0	0	party-personal	1	0	0	0
40	2004	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	45	0	0	0	0	party-personal	1	0	0	0
40	2005	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	46	0	0	0	0	party-personal	1	0	0	0
40	2006	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	47	0	0	0	0	party-personal	1	0	0	0
40	2007	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	48	0	0	0	0	party-personal	1	0	0	0
40	2008	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	49	0	0	0	0	party-personal	1	0	0	0
40	2009	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	50	0	0	0	0	party-personal	1	0	0	0
40	2010	Cuba	Cuba 59-NA	01jan1959	31dec2010	51	51	0	0	0	0	party-personal	1	0	0	0
41	1946	Haiti	Haiti 41-46	05jun1941	11jan1946	5	5	1	1	4	2	personal	0	1	0	0
41	1951	Haiti	Haiti 50-56	10may1950	12dec1956	6	1	0	0	0	0	personal	0	1	0	0
41	1952	Haiti	Haiti 50-56	10may1950	12dec1956	6	2	0	0	0	0	personal	0	1	0	0
41	1953	Haiti	Haiti 50-56	10may1950	12dec1956	6	3	0	0	0	0	personal	0	1	0	0
41	1954	Haiti	Haiti 50-56	10may1950	12dec1956	6	4	0	0	0	0	personal	0	1	0	0
41	1955	Haiti	Haiti 50-56	10may1950	12dec1956	6	5	0	0	0	0	personal	0	1	0	0
41	1956	Haiti	Haiti 50-56	10may1950	12dec1956	6	6	1	2	4	2	personal	0	1	0	0
41	1958	Haiti	Haiti 57-86	14jun1957	07feb1986	29	1	0	0	0	0	personal	0	1	0	0
41	1959	Haiti	Haiti 57-86	14jun1957	07feb1986	29	2	0	0	0	0	personal	0	1	0	0
41	1960	Haiti	Haiti 57-86	14jun1957	07feb1986	29	3	0	0	0	0	personal	0	1	0	0
41	1961	Haiti	Haiti 57-86	14jun1957	07feb1986	29	4	0	0	0	0	personal	0	1	0	0
41	1962	Haiti	Haiti 57-86	14jun1957	07feb1986	29	5	0	0	0	0	personal	0	1	0	0
41	1963	Haiti	Haiti 57-86	14jun1957	07feb1986	29	6	0	0	0	0	personal	0	1	0	0
41	1964	Haiti	Haiti 57-86	14jun1957	07feb1986	29	7	0	0	0	0	personal	0	1	0	0
41	1965	Haiti	Haiti 57-86	14jun1957	07feb1986	29	8	0	0	0	0	personal	0	1	0	0
41	1966	Haiti	Haiti 57-86	14jun1957	07feb1986	29	9	0	0	0	0	personal	0	1	0	0
41	1967	Haiti	Haiti 57-86	14jun1957	07feb1986	29	10	0	0	0	0	personal	0	1	0	0
41	1968	Haiti	Haiti 57-86	14jun1957	07feb1986	29	11	0	0	0	0	personal	0	1	0	0
41	1969	Haiti	Haiti 57-86	14jun1957	07feb1986	29	12	0	0	0	0	personal	0	1	0	0
41	1970	Haiti	Haiti 57-86	14jun1957	07feb1986	29	13	0	0	0	0	personal	0	1	0	0
41	1971	Haiti	Haiti 57-86	14jun1957	07feb1986	29	14	0	0	0	0	personal	0	1	0	0
41	1972	Haiti	Haiti 57-86	14jun1957	07feb1986	29	15	0	0	0	0	personal	0	1	0	0
41	1973	Haiti	Haiti 57-86	14jun1957	07feb1986	29	16	0	0	0	0	personal	0	1	0	0
41	1974	Haiti	Haiti 57-86	14jun1957	07feb1986	29	17	0	0	0	0	personal	0	1	0	0
41	1975	Haiti	Haiti 57-86	14jun1957	07feb1986	29	18	0	0	0	0	personal	0	1	0	0
41	1976	Haiti	Haiti 57-86	14jun1957	07feb1986	29	19	0	0	0	0	personal	0	1	0	0
41	1977	Haiti	Haiti 57-86	14jun1957	07feb1986	29	20	0	0	0	0	personal	0	1	0	0
41	1978	Haiti	Haiti 57-86	14jun1957	07feb1986	29	21	0	0	0	0	personal	0	1	0	0
41	1979	Haiti	Haiti 57-86	14jun1957	07feb1986	29	22	0	0	0	0	personal	0	1	0	0
41	1980	Haiti	Haiti 57-86	14jun1957	07feb1986	29	23	0	0	0	0	personal	0	1	0	0
41	1981	Haiti	Haiti 57-86	14jun1957	07feb1986	29	24	0	0	0	0	personal	0	1	0	0
41	1982	Haiti	Haiti 57-86	14jun1957	07feb1986	29	25	0	0	0	0	personal	0	1	0	0
41	1983	Haiti	Haiti 57-86	14jun1957	07feb1986	29	26	0	0	0	0	personal	0	1	0	0
41	1984	Haiti	Haiti 57-86	14jun1957	07feb1986	29	27	0	0	0	0	personal	0	1	0	0
41	1985	Haiti	Haiti 57-86	14jun1957	07feb1986	29	28	0	0	0	0	personal	0	1	0	0
41	1986	Haiti	Haiti 57-86	14jun1957	07feb1986	29	29	1	2	4	3	personal	0	1	0	0
41	1987	Haiti	Haiti 86-88	07feb1986	17sep1988	2	1	0	0	0	0	military	0	0	1	0
41	1988	Haiti	Haiti 86-88	07feb1986	17sep1988	2	2	1	2	5	2	military	0	0	1	0
41	1989	Haiti	Haiti 88-90	17sep1988	10mar1990	2	1	0	0	0	0	military-personal	0	0	1	0
41	1990	Haiti	Haiti 88-90	17sep1988	10mar1990	2	2	1	1	3	1	military-personal	0	0	1	0
41	1992	Haiti	Haiti 91-94	30sep1991	12oct1994	3	1	0	0	0	0	military	0	0	1	0
41	1993	Haiti	Haiti 91-94	30sep1991	12oct1994	3	2	0	0	0	0	military	0	0	1	0
41	1994	Haiti	Haiti 91-94	30sep1991	12oct1994	3	3	1	1	7	1	military	0	0	1	0
41	2000	Haiti	Haiti 99-04	12jan1999	29feb2004	5	1	0	0	0	0	personal	0	1	0	0
41	2001	Haiti	Haiti 99-04	12jan1999	29feb2004	5	2	0	0	0	0	personal	0	1	0	0
41	2002	Haiti	Haiti 99-04	12jan1999	29feb2004	5	3	0	0	0	0	personal	0	1	0	0
41	2003	Haiti	Haiti 99-04	12jan1999	29feb2004	5	4	0	0	0	0	personal	0	1	0	0
41	2004	Haiti	Haiti 99-04	12jan1999	29feb2004	5	5	1	1	6	4	personal	0	1	0	0
42	1946	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	16	0	0	0	0	personal	0	1	0	0
42	1947	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	17	0	0	0	0	personal	0	1	0	0
42	1948	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	18	0	0	0	0	personal	0	1	0	0
42	1949	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	19	0	0	0	0	personal	0	1	0	0
42	1950	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	20	0	0	0	0	personal	0	1	0	0
42	1951	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	21	0	0	0	0	personal	0	1	0	0
42	1952	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	22	0	0	0	0	personal	0	1	0	0
42	1953	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	23	0	0	0	0	personal	0	1	0	0
42	1954	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	24	0	0	0	0	personal	0	1	0	0
42	1955	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	25	0	0	0	0	personal	0	1	0	0
42	1956	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	26	0	0	0	0	personal	0	1	0	0
42	1957	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	27	0	0	0	0	personal	0	1	0	0
42	1958	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	28	0	0	0	0	personal	0	1	0	0
42	1959	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	29	0	0	0	0	personal	0	1	0	0
42	1960	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	30	0	0	0	0	personal	0	1	0	0
42	1961	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	31	0	0	0	0	personal	0	1	0	0
42	1962	Dominican Rep	Dominican Rep 30-62	23feb1930	16jan1962	32	32	1	2	5	1	personal	0	1	0	0
42	1964	Dominican Rep	Dominican Rep 63-65	26sep1963	24apr1965	2	1	0	0	0	0	military	0	0	1	0
42	1965	Dominican Rep	Dominican Rep 63-65	26sep1963	24apr1965	2	2	1	2	6	4	military	0	0	1	0
42	1967	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	1	0	0	0	0	personal	0	1	0	0
42	1968	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	2	0	0	0	0	personal	0	1	0	0
42	1969	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	3	0	0	0	0	personal	0	1	0	0
42	1970	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	4	0	0	0	0	personal	0	1	0	0
42	1971	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	5	0	0	0	0	personal	0	1	0	0
42	1972	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	6	0	0	0	0	personal	0	1	0	0
42	1973	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	7	0	0	0	0	personal	0	1	0	0
42	1974	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	8	0	0	0	0	personal	0	1	0	0
42	1975	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	9	0	0	0	0	personal	0	1	0	0
42	1976	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	10	0	0	0	0	personal	0	1	0	0
42	1977	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	11	0	0	0	0	personal	0	1	0	0
42	1978	Dominican Rep	Dominican Rep 66-78	01jun1966	16may1978	12	12	1	1	2	1	personal	0	1	0	0
70	1946	Mexico	Mexico 15-00	02aug1915	02jul2000	85	31	0	0	0	0	party-based	1	0	0	0
70	1947	Mexico	Mexico 15-00	02aug1915	02jul2000	85	32	0	0	0	0	party-based	1	0	0	0
70	1948	Mexico	Mexico 15-00	02aug1915	02jul2000	85	33	0	0	0	0	party-based	1	0	0	0
70	1949	Mexico	Mexico 15-00	02aug1915	02jul2000	85	34	0	0	0	0	party-based	1	0	0	0
70	1950	Mexico	Mexico 15-00	02aug1915	02jul2000	85	35	0	0	0	0	party-based	1	0	0	0
70	1951	Mexico	Mexico 15-00	02aug1915	02jul2000	85	36	0	0	0	0	party-based	1	0	0	0
70	1952	Mexico	Mexico 15-00	02aug1915	02jul2000	85	37	0	0	0	0	party-based	1	0	0	0
70	1953	Mexico	Mexico 15-00	02aug1915	02jul2000	85	38	0	0	0	0	party-based	1	0	0	0
70	1954	Mexico	Mexico 15-00	02aug1915	02jul2000	85	39	0	0	0	0	party-based	1	0	0	0
70	1955	Mexico	Mexico 15-00	02aug1915	02jul2000	85	40	0	0	0	0	party-based	1	0	0	0
70	1956	Mexico	Mexico 15-00	02aug1915	02jul2000	85	41	0	0	0	0	party-based	1	0	0	0
70	1957	Mexico	Mexico 15-00	02aug1915	02jul2000	85	42	0	0	0	0	party-based	1	0	0	0
70	1958	Mexico	Mexico 15-00	02aug1915	02jul2000	85	43	0	0	0	0	party-based	1	0	0	0
70	1959	Mexico	Mexico 15-00	02aug1915	02jul2000	85	44	0	0	0	0	party-based	1	0	0	0
70	1960	Mexico	Mexico 15-00	02aug1915	02jul2000	85	45	0	0	0	0	party-based	1	0	0	0
70	1961	Mexico	Mexico 15-00	02aug1915	02jul2000	85	46	0	0	0	0	party-based	1	0	0	0
70	1962	Mexico	Mexico 15-00	02aug1915	02jul2000	85	47	0	0	0	0	party-based	1	0	0	0
70	1963	Mexico	Mexico 15-00	02aug1915	02jul2000	85	48	0	0	0	0	party-based	1	0	0	0
70	1964	Mexico	Mexico 15-00	02aug1915	02jul2000	85	49	0	0	0	0	party-based	1	0	0	0
70	1965	Mexico	Mexico 15-00	02aug1915	02jul2000	85	50	0	0	0	0	party-based	1	0	0	0
70	1966	Mexico	Mexico 15-00	02aug1915	02jul2000	85	51	0	0	0	0	party-based	1	0	0	0
70	1967	Mexico	Mexico 15-00	02aug1915	02jul2000	85	52	0	0	0	0	party-based	1	0	0	0
70	1968	Mexico	Mexico 15-00	02aug1915	02jul2000	85	53	0	0	0	0	party-based	1	0	0	0
70	1969	Mexico	Mexico 15-00	02aug1915	02jul2000	85	54	0	0	0	0	party-based	1	0	0	0
70	1970	Mexico	Mexico 15-00	02aug1915	02jul2000	85	55	0	0	0	0	party-based	1	0	0	0
70	1971	Mexico	Mexico 15-00	02aug1915	02jul2000	85	56	0	0	0	0	party-based	1	0	0	0
70	1972	Mexico	Mexico 15-00	02aug1915	02jul2000	85	57	0	0	0	0	party-based	1	0	0	0
70	1973	Mexico	Mexico 15-00	02aug1915	02jul2000	85	58	0	0	0	0	party-based	1	0	0	0
70	1974	Mexico	Mexico 15-00	02aug1915	02jul2000	85	59	0	0	0	0	party-based	1	0	0	0
70	1975	Mexico	Mexico 15-00	02aug1915	02jul2000	85	60	0	0	0	0	party-based	1	0	0	0
70	1976	Mexico	Mexico 15-00	02aug1915	02jul2000	85	61	0	0	0	0	party-based	1	0	0	0
70	1977	Mexico	Mexico 15-00	02aug1915	02jul2000	85	62	0	0	0	0	party-based	1	0	0	0
70	1978	Mexico	Mexico 15-00	02aug1915	02jul2000	85	63	0	0	0	0	party-based	1	0	0	0
70	1979	Mexico	Mexico 15-00	02aug1915	02jul2000	85	64	0	0	0	0	party-based	1	0	0	0
70	1980	Mexico	Mexico 15-00	02aug1915	02jul2000	85	65	0	0	0	0	party-based	1	0	0	0
70	1981	Mexico	Mexico 15-00	02aug1915	02jul2000	85	66	0	0	0	0	party-based	1	0	0	0
70	1982	Mexico	Mexico 15-00	02aug1915	02jul2000	85	67	0	0	0	0	party-based	1	0	0	0
70	1983	Mexico	Mexico 15-00	02aug1915	02jul2000	85	68	0	0	0	0	party-based	1	0	0	0
70	1984	Mexico	Mexico 15-00	02aug1915	02jul2000	85	69	0	0	0	0	party-based	1	0	0	0
70	1985	Mexico	Mexico 15-00	02aug1915	02jul2000	85	70	0	0	0	0	party-based	1	0	0	0
70	1986	Mexico	Mexico 15-00	02aug1915	02jul2000	85	71	0	0	0	0	party-based	1	0	0	0
70	1987	Mexico	Mexico 15-00	02aug1915	02jul2000	85	72	0	0	0	0	party-based	1	0	0	0
70	1988	Mexico	Mexico 15-00	02aug1915	02jul2000	85	73	0	0	0	0	party-based	1	0	0	0
70	1989	Mexico	Mexico 15-00	02aug1915	02jul2000	85	74	0	0	0	0	party-based	1	0	0	0
70	1990	Mexico	Mexico 15-00	02aug1915	02jul2000	85	75	0	0	0	0	party-based	1	0	0	0
70	1991	Mexico	Mexico 15-00	02aug1915	02jul2000	85	76	0	0	0	0	party-based	1	0	0	0
70	1992	Mexico	Mexico 15-00	02aug1915	02jul2000	85	77	0	0	0	0	party-based	1	0	0	0
70	1993	Mexico	Mexico 15-00	02aug1915	02jul2000	85	78	0	0	0	0	party-based	1	0	0	0
70	1994	Mexico	Mexico 15-00	02aug1915	02jul2000	85	79	0	0	0	0	party-based	1	0	0	0
70	1995	Mexico	Mexico 15-00	02aug1915	02jul2000	85	80	0	0	0	0	party-based	1	0	0	0
70	1996	Mexico	Mexico 15-00	02aug1915	02jul2000	85	81	0	0	0	0	party-based	1	0	0	0
70	1997	Mexico	Mexico 15-00	02aug1915	02jul2000	85	82	0	0	0	0	party-based	1	0	0	0
70	1998	Mexico	Mexico 15-00	02aug1915	02jul2000	85	83	0	0	0	0	party-based	1	0	0	0
70	1999	Mexico	Mexico 15-00	02aug1915	02jul2000	85	84	0	0	0	0	party-based	1	0	0	0
70	2000	Mexico	Mexico 15-00	02aug1915	02jul2000	85	85	1	1	2	1	party-based	1	0	0	0
90	1955	Guatemala	Guatemala 54-58	27jun1954	02feb1958	4	1	0	0	0	0	personal	0	1	0	0
90	1956	Guatemala	Guatemala 54-58	27jun1954	02feb1958	4	2	0	0	0	0	personal	0	1	0	0
90	1957	Guatemala	Guatemala 54-58	27jun1954	02feb1958	4	3	0	0	0	0	personal	0	1	0	0
90	1958	Guatemala	Guatemala 54-58	27jun1954	02feb1958	4	4	1	2	2	1	personal	0	1	0	0
90	1959	Guatemala	Guatemala 58-63	02feb1958	30mar1963	5	1	0	0	0	0	personal	0	1	0	0
90	1960	Guatemala	Guatemala 58-63	02feb1958	30mar1963	5	2	0	0	0	0	personal	0	1	0	0
90	1961	Guatemala	Guatemala 58-63	02feb1958	30mar1963	5	3	0	0	0	0	personal	0	1	0	0
90	1962	Guatemala	Guatemala 58-63	02feb1958	30mar1963	5	4	0	0	0	0	personal	0	1	0	0
90	1963	Guatemala	Guatemala 58-63	02feb1958	30mar1963	5	5	1	2	5	1	personal	0	1	0	0
90	1964	Guatemala	Guatemala 63-66	30mar1963	10may1966	3	1	0	0	0	0	military	0	0	1	0
90	1965	Guatemala	Guatemala 63-66	30mar1963	10may1966	3	2	0	0	0	0	military	0	0	1	0
90	1966	Guatemala	Guatemala 63-66	30mar1963	10may1966	3	3	1	2	2	1	military	0	0	1	0
90	1967	Guatemala	Guatemala 66-70	10may1966	01mar1970	4	1	0	0	0	0	indirect military	0	0	1	0
90	1968	Guatemala	Guatemala 66-70	10may1966	01mar1970	4	2	0	0	0	0	indirect military	0	0	1	0
90	1969	Guatemala	Guatemala 66-70	10may1966	01mar1970	4	3	0	0	0	0	indirect military	0	0	1	0
90	1970	Guatemala	Guatemala 66-70	10may1966	01mar1970	4	4	1	2	8	1	indirect military	0	0	1	0
90	1971	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	1	0	0	0	0	military	0	0	1	0
90	1972	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	2	0	0	0	0	military	0	0	1	0
90	1973	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	3	0	0	0	0	military	0	0	1	0
90	1974	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	4	0	0	0	0	military	0	0	1	0
90	1975	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	5	0	0	0	0	military	0	0	1	0
90	1976	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	6	0	0	0	0	military	0	0	1	0
90	1977	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	7	0	0	0	0	military	0	0	1	0
90	1978	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	8	0	0	0	0	military	0	0	1	0
90	1979	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	9	0	0	0	0	military	0	0	1	0
90	1980	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	10	0	0	0	0	military	0	0	1	0
90	1981	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	11	0	0	0	0	military	0	0	1	0
90	1982	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	12	0	0	0	0	military	0	0	1	0
90	1983	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	13	0	0	0	0	military	0	0	1	0
90	1984	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	14	0	0	0	0	military	0	0	1	0
90	1985	Guatemala	Guatemala 70-85	01mar1970	08dec1985	15	15	1	2	3	1	military	0	0	1	0
90	1986	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	1	0	0	0	0	indirect military	0	0	1	0
90	1987	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	2	0	0	0	0	indirect military	0	0	1	0
90	1988	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	3	0	0	0	0	indirect military	0	0	1	0
90	1989	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	4	0	0	0	0	indirect military	0	0	1	0
90	1990	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	5	0	0	0	0	indirect military	0	0	1	0
90	1991	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	6	0	0	0	0	indirect military	0	0	1	0
90	1992	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	7	0	0	0	0	indirect military	0	0	1	0
90	1993	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	8	0	0	0	0	indirect military	0	0	1	0
90	1994	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	9	0	0	0	0	indirect military	0	0	1	0
90	1995	Guatemala	Guatemala 85-95	08dec1985	12nov1995	10	10	1	1	8	1	indirect military	0	0	1	0
91	1946	Honduras	Honduras 33-56	26nov1933	21oct1956	23	13	0	0	0	0	party-personal	1	0	0	0
91	1947	Honduras	Honduras 33-56	26nov1933	21oct1956	23	14	0	0	0	0	party-personal	1	0	0	0
91	1948	Honduras	Honduras 33-56	26nov1933	21oct1956	23	15	0	0	0	0	party-personal	1	0	0	0
91	1949	Honduras	Honduras 33-56	26nov1933	21oct1956	23	16	0	0	0	0	party-personal	1	0	0	0
91	1950	Honduras	Honduras 33-56	26nov1933	21oct1956	23	17	0	0	0	0	party-personal	1	0	0	0
91	1951	Honduras	Honduras 33-56	26nov1933	21oct1956	23	18	0	0	0	0	party-personal	1	0	0	0
91	1952	Honduras	Honduras 33-56	26nov1933	21oct1956	23	19	0	0	0	0	party-personal	1	0	0	0
91	1953	Honduras	Honduras 33-56	26nov1933	21oct1956	23	20	0	0	0	0	party-personal	1	0	0	0
91	1954	Honduras	Honduras 33-56	26nov1933	21oct1956	23	21	0	0	0	0	party-personal	1	0	0	0
91	1955	Honduras	Honduras 33-56	26nov1933	21oct1956	23	22	0	0	0	0	party-personal	1	0	0	0
91	1956	Honduras	Honduras 33-56	26nov1933	21oct1956	23	23	1	1	5	1	party-personal	1	0	0	0
91	1964	Honduras	Honduras 63-71	03oct1963	28mar1971	8	1	0	0	0	0	party-military	1	0	0	0
91	1965	Honduras	Honduras 63-71	03oct1963	28mar1971	8	2	0	0	0	0	party-military	1	0	0	0
91	1966	Honduras	Honduras 63-71	03oct1963	28mar1971	8	3	0	0	0	0	party-military	1	0	0	0
91	1967	Honduras	Honduras 63-71	03oct1963	28mar1971	8	4	0	0	0	0	party-military	1	0	0	0
